split,dialect,speaker,sex,utt,utt_id,wav,phn
TRAIN,DR3,MAPV0,M,SI663,MAPV0_SI663,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MAPV0\SI663.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MAPV0\SI663.PHN
TRAIN,DR3,MAPV0,M,SX123,MAPV0_SX123,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MAPV0\SX123.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MAPV0\SX123.PHN
TRAIN,DR3,MAPV0,M,SX213,MAPV0_SX213,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MAPV0\SX213.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MAPV0\SX213.PHN
TRAIN,DR3,MAPV0,M,SX303,MAPV0_SX303,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MAPV0\SX303.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MAPV0\SX303.PHN
TRAIN,DR3,MAPV0,M,SX33,MAPV0_SX33,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MAPV0\SX33.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MAPV0\SX33.PHN
TRAIN,DR3,MAPV0,M,SX393,MAPV0_SX393,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MAPV0\SX393.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MAPV0\SX393.PHN
TRAIN,DR3,MBEF0,M,SA1,MBEF0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SA1.PHN
TRAIN,DR3,MBEF0,M,SA2,MBEF0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SA2.PHN
TRAIN,DR3,MBEF0,M,SI1281,MBEF0_SI1281,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SI1281.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SI1281.PHN
TRAIN,DR3,MBEF0,M,SI1911,MBEF0_SI1911,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SI1911.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SI1911.PHN
TRAIN,DR3,MBEF0,M,SI651,MBEF0_SI651,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SI651.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SI651.PHN
TRAIN,DR3,MBEF0,M,SX111,MBEF0_SX111,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SX111.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SX111.PHN
TRAIN,DR3,MBEF0,M,SX201,MBEF0_SX201,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SX201.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SX201.PHN
TRAIN,DR3,MBEF0,M,SX21,MBEF0_SX21,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SX21.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SX21.PHN
TRAIN,DR3,MBEF0,M,SX291,MBEF0_SX291,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SX291.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SX291.PHN
TRAIN,DR3,MBEF0,M,SX381,MBEF0_SX381,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SX381.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MBEF0\SX381.PHN
TRAIN,DR3,MCAL0,M,SA1,MCAL0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SA1.PHN
TRAIN,DR3,MCAL0,M,SA2,MCAL0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SA2.PHN
TRAIN,DR3,MCAL0,M,SI1138,MCAL0_SI1138,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SI1138.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SI1138.PHN
TRAIN,DR3,MCAL0,M,SI1768,MCAL0_SI1768,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SI1768.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SI1768.PHN
TRAIN,DR3,MCAL0,M,SI508,MCAL0_SI508,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SI508.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SI508.PHN
TRAIN,DR3,MCAL0,M,SX148,MCAL0_SX148,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SX148.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SX148.PHN
TRAIN,DR3,MCAL0,M,SX238,MCAL0_SX238,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SX238.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SX238.PHN
TRAIN,DR3,MCAL0,M,SX328,MCAL0_SX328,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SX328.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SX328.PHN
TRAIN,DR3,MCAL0,M,SX418,MCAL0_SX418,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SX418.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SX418.PHN
TRAIN,DR3,MCAL0,M,SX58,MCAL0_SX58,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SX58.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCAL0\SX58.PHN
TRAIN,DR3,MCDC0,M,SA1,MCDC0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SA1.PHN
TRAIN,DR3,MCDC0,M,SA2,MCDC0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SA2.PHN
TRAIN,DR3,MCDC0,M,SI1292,MCDC0_SI1292,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SI1292.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SI1292.PHN
TRAIN,DR3,MCDC0,M,SI1922,MCDC0_SI1922,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SI1922.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SI1922.PHN
TRAIN,DR3,MCDC0,M,SI662,MCDC0_SI662,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SI662.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SI662.PHN
TRAIN,DR3,MCDC0,M,SX122,MCDC0_SX122,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SX122.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SX122.PHN
TRAIN,DR3,MCDC0,M,SX212,MCDC0_SX212,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SX212.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SX212.PHN
TRAIN,DR3,MCDC0,M,SX302,MCDC0_SX302,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SX302.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SX302.PHN
TRAIN,DR3,MCDC0,M,SX32,MCDC0_SX32,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SX32.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SX32.PHN
TRAIN,DR3,MCDC0,M,SX392,MCDC0_SX392,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SX392.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDC0\SX392.PHN
TRAIN,DR3,MCDD0,M,SA1,MCDD0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SA1.PHN
TRAIN,DR3,MCDD0,M,SA2,MCDD0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SA2.PHN
TRAIN,DR3,MCDD0,M,SI1513,MCDD0_SI1513,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SI1513.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SI1513.PHN
TRAIN,DR3,MCDD0,M,SI2143,MCDD0_SI2143,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SI2143.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SI2143.PHN
TRAIN,DR3,MCDD0,M,SI883,MCDD0_SI883,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SI883.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SI883.PHN
TRAIN,DR3,MCDD0,M,SX163,MCDD0_SX163,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SX163.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SX163.PHN
TRAIN,DR3,MCDD0,M,SX253,MCDD0_SX253,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SX253.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SX253.PHN
TRAIN,DR3,MCDD0,M,SX343,MCDD0_SX343,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SX343.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SX343.PHN
TRAIN,DR3,MCDD0,M,SX433,MCDD0_SX433,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SX433.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SX433.PHN
TRAIN,DR3,MCDD0,M,SX73,MCDD0_SX73,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SX73.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCDD0\SX73.PHN
TRAIN,DR3,MCEF0,M,SA1,MCEF0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SA1.PHN
TRAIN,DR3,MCEF0,M,SA2,MCEF0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SA2.PHN
TRAIN,DR3,MCEF0,M,SI1135,MCEF0_SI1135,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SI1135.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SI1135.PHN
TRAIN,DR3,MCEF0,M,SI1765,MCEF0_SI1765,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SI1765.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SI1765.PHN
TRAIN,DR3,MCEF0,M,SI842,MCEF0_SI842,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SI842.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SI842.PHN
TRAIN,DR3,MCEF0,M,SX145,MCEF0_SX145,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SX145.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SX145.PHN
TRAIN,DR3,MCEF0,M,SX235,MCEF0_SX235,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SX235.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SX235.PHN
TRAIN,DR3,MCEF0,M,SX325,MCEF0_SX325,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SX325.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SX325.PHN
TRAIN,DR3,MCEF0,M,SX415,MCEF0_SX415,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SX415.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SX415.PHN
TRAIN,DR3,MCEF0,M,SX55,MCEF0_SX55,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SX55.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MCEF0\SX55.PHN
TRAIN,DR3,MDBB1,M,SA1,MDBB1_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SA1.PHN
TRAIN,DR3,MDBB1,M,SA2,MDBB1_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SA2.PHN
TRAIN,DR3,MDBB1,M,SI1006,MDBB1_SI1006,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SI1006.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SI1006.PHN
TRAIN,DR3,MDBB1,M,SI1636,MDBB1_SI1636,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SI1636.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SI1636.PHN
TRAIN,DR3,MDBB1,M,SI2056,MDBB1_SI2056,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SI2056.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SI2056.PHN
TRAIN,DR3,MDBB1,M,SX106,MDBB1_SX106,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SX106.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SX106.PHN
TRAIN,DR3,MDBB1,M,SX16,MDBB1_SX16,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SX16.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SX16.PHN
TRAIN,DR3,MDBB1,M,SX196,MDBB1_SX196,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SX196.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SX196.PHN
TRAIN,DR3,MDBB1,M,SX286,MDBB1_SX286,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SX286.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SX286.PHN
TRAIN,DR3,MDBB1,M,SX376,MDBB1_SX376,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SX376.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDBB1\SX376.PHN
TRAIN,DR3,MDDC0,M,SA1,MDDC0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SA1.PHN
TRAIN,DR3,MDDC0,M,SA2,MDDC0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SA2.PHN
TRAIN,DR3,MDDC0,M,SI1419,MDDC0_SI1419,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SI1419.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SI1419.PHN
TRAIN,DR3,MDDC0,M,SI2049,MDDC0_SI2049,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SI2049.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SI2049.PHN
TRAIN,DR3,MDDC0,M,SI789,MDDC0_SI789,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SI789.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SI789.PHN
TRAIN,DR3,MDDC0,M,SX159,MDDC0_SX159,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SX159.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SX159.PHN
TRAIN,DR3,MDDC0,M,SX249,MDDC0_SX249,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SX249.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SX249.PHN
TRAIN,DR3,MDDC0,M,SX339,MDDC0_SX339,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SX339.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SX339.PHN
TRAIN,DR3,MDDC0,M,SX429,MDDC0_SX429,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SX429.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SX429.PHN
TRAIN,DR3,MDDC0,M,SX69,MDDC0_SX69,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SX69.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDDC0\SX69.PHN
TRAIN,DR3,MDEF0,M,SA1,MDEF0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SA1.PHN
TRAIN,DR3,MDEF0,M,SA2,MDEF0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SA2.PHN
TRAIN,DR3,MDEF0,M,SI1123,MDEF0_SI1123,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SI1123.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SI1123.PHN
TRAIN,DR3,MDEF0,M,SI1563,MDEF0_SI1563,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SI1563.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SI1563.PHN
TRAIN,DR3,MDEF0,M,SI2193,MDEF0_SI2193,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SI2193.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SI2193.PHN
TRAIN,DR3,MDEF0,M,SX123,MDEF0_SX123,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SX123.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SX123.PHN
TRAIN,DR3,MDEF0,M,SX213,MDEF0_SX213,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SX213.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SX213.PHN
TRAIN,DR3,MDEF0,M,SX303,MDEF0_SX303,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SX303.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SX303.PHN
TRAIN,DR3,MDEF0,M,SX33,MDEF0_SX33,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SX33.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SX33.PHN
TRAIN,DR3,MDEF0,M,SX393,MDEF0_SX393,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SX393.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDEF0\SX393.PHN
TRAIN,DR3,MDHS0,M,SA1,MDHS0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SA1.PHN
TRAIN,DR3,MDHS0,M,SA2,MDHS0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SA2.PHN
TRAIN,DR3,MDHS0,M,SI1530,MDHS0_SI1530,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SI1530.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SI1530.PHN
TRAIN,DR3,MDHS0,M,SI2160,MDHS0_SI2160,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SI2160.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SI2160.PHN
TRAIN,DR3,MDHS0,M,SI900,MDHS0_SI900,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SI900.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SI900.PHN
TRAIN,DR3,MDHS0,M,SX180,MDHS0_SX180,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SX180.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SX180.PHN
TRAIN,DR3,MDHS0,M,SX270,MDHS0_SX270,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SX270.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SX270.PHN
TRAIN,DR3,MDHS0,M,SX360,MDHS0_SX360,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SX360.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SX360.PHN
TRAIN,DR3,MDHS0,M,SX450,MDHS0_SX450,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SX450.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SX450.PHN
TRAIN,DR3,MDHS0,M,SX90,MDHS0_SX90,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SX90.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDHS0\SX90.PHN
TRAIN,DR3,MDJM0,M,SA1,MDJM0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDJM0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDJM0\SA1.PHN
TRAIN,DR3,MDJM0,M,SA2,MDJM0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDJM0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDJM0\SA2.PHN
TRAIN,DR3,MDJM0,M,SI1455,MDJM0_SI1455,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDJM0\SI1455.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR3\MDJM0\SI1455.PHN
